# r(Angstrom)	g(r)	in_region	integrand
1.742614999999999981e+01 1.001314096658455721e+00 0.000000000000000000e+00 3.095053134558533543e+02
1.745618999999999943e+01 1.001338455792533111e+00 0.000000000000000000e+00 3.105808675939560430e+02
1.748623999999999867e+01 1.001233676985698207e+00 0.000000000000000000e+00 3.116184775414519663e+02
1.751627999999999830e+01 1.001036041514759889e+00 0.000000000000000000e+00 3.126283473088998903e+02
1.754633000000000109e+01 1.000787178556529211e+00 0.000000000000000000e+00 3.136239366049845785e+02
1.757637000000000072e+01 1.000527652408763846e+00 0.000000000000000000e+00 3.146171203288577658e+02
1.760641999999999996e+01 1.000292615105976113e+00 0.000000000000000000e+00 3.156196695959309295e+02
1.763645999999999958e+01 1.000108568925209829e+00 0.000000000000000000e+00 3.166393363778694834e+02
1.766650999999999883e+01 9.999912135904934773e-01 0.000000000000000000e+00 3.176819897087613072e+02
1.769654999999999845e+01 9.999458721065793698e-01 0.000000000000000000e+00 3.187488230123050243e+02
1.772660000000000124e+01 9.999680771133717672e-01 0.000000000000000000e+00 3.198393606935856610e+02
1.775664000000000087e+01 1.000045811516031558e+00 0.000000000000000000e+00 3.209492445876546753e+02
1.778669000000000011e+01 1.000161726449985800e+00 0.000000000000000000e+00 3.220737915513038274e+02
1.781672999999999973e+01 1.000295833154710046e+00 0.000000000000000000e+00 3.232059444973180007e+02
1.784677999999999898e+01 1.000427726606193835e+00 0.000000000000000000e+00 3.243398732213358358e+02
1.787681999999999860e+01 1.000538458559369070e+00 0.000000000000000000e+00 3.254686811843154146e+02
1.790687000000000140e+01 1.000612718286006286e+00 0.000000000000000000e+00 3.265880299926020598e+02
1.793691000000000102e+01 1.000638913744928082e+00 0.000000000000000000e+00 3.276932752281467742e+02
1.796696000000000026e+01 1.000611379909962517e+00 0.000000000000000000e+00 3.287831276858619276e+02
1.799699999999999989e+01 1.000530059021298657e+00 0.000000000000000000e+00 3.298566598239918903e+02
1.802704999999999913e+01 1.000400614695819534e+00 0.000000000000000000e+00 3.309162996982657319e+02
1.805708999999999875e+01 1.000234658782247932e+00 0.000000000000000000e+00 3.319650076741109501e+02
1.808714000000000155e+01 1.000047961849338307e+00 0.000000000000000000e+00 3.330086482559035517e+02
1.811718000000000117e+01 9.998597150936365807e-01 0.000000000000000000e+00 3.340528275011840265e+02
1.814723000000000042e+01 9.996903900779176011e-01 0.000000000000000000e+00 3.351051384704352358e+02
1.817727000000000004e+01 9.995590255856960926e-01 0.000000000000000000e+00 3.361713082107709170e+02
1.820731999999999928e+01 9.994811359913594595e-01 0.000000000000000000e+00 3.372574367671607547e+02
1.823735999999999891e+01 9.994658297901726218e-01 0.000000000000000000e+00 3.383660455157516935e+02
1.826741000000000170e+01 9.995146272935850895e-01 0.000000000000000000e+00 3.394986015684604013e+02
1.829745000000000132e+01 9.996200173706113468e-01 0.000000000000000000e+00 3.406520174546266162e+02
1.832750000000000057e+01 9.997663912450276413e-01 0.000000000000000000e+00 3.418218909960937140e+02
1.835754000000000019e+01 9.999310167659014592e-01 0.000000000000000000e+00 3.429998176799352336e+02
1.838758999999999943e+01 1.000086929635496613e+00 0.000000000000000000e+00 3.441773268573610380e+02
1.841762999999999906e+01 1.000207181319340499e+00 0.000000000000000000e+00 3.453443373745877238e+02
1.844767999999999830e+01 1.000267980993547745e+00 0.000000000000000000e+00 3.464932376914821930e+02
1.847772000000000148e+01 1.000253083416174915e+00 0.000000000000000000e+00 3.476174307074942931e+02
1.850777000000000072e+01 1.000156487085645862e+00 0.000000000000000000e+00 3.487153192989273975e+02
1.853781999999999996e+01 9.999841540732310463e-01 0.000000000000000000e+00 3.497883355066416016e+02
1.856785999999999959e+01 9.997537008293313487e-01 0.000000000000000000e+00 3.508420251418664293e+02
1.859789999999999921e+01 9.994927723608086900e-01 0.000000000000000000e+00 3.518862987756089638e+02
1.862794999999999845e+01 9.992351119066560372e-01 0.000000000000000000e+00 3.529333482184694049e+02
1.865799000000000163e+01 9.990164031414110468e-01 0.000000000000000000e+00 3.539950701486972662e+02
1.868804000000000087e+01 9.988690002045280680e-01 0.000000000000000000e+00 3.550838564418663168e+02
1.871808000000000050e+01 9.988168596565534241e-01 0.000000000000000000e+00 3.562077347429794258e+02
1.874812999999999974e+01 9.988723631846283535e-01 0.000000000000000000e+00 3.573722221920171478e+02
1.877817999999999898e+01 9.990340516853670749e-01 0.000000000000000000e+00 3.585767854524759741e+02
1.880821999999999861e+01 9.992865289988284161e-01 0.000000000000000000e+00 3.598158647015217753e+02
1.883825999999999823e+01 9.996025035311816298e-01 0.000000000000000000e+00 3.610802972153653627e+02
1.886831000000000103e+01 9.999468384229087681e-01 0.000000000000000000e+00 3.623579553209604569e+02
1.889835000000000065e+01 1.000280877012198921e+00 0.000000000000000000e+00 3.636341186484392551e+02
1.892839999999999989e+01 1.000568595730072730e+00 0.000000000000000000e+00 3.648963848843930009e+02
1.895843999999999951e+01 1.000780884768013967e+00 0.000000000000000000e+00 3.661331747360070494e+02
1.898848999999999876e+01 1.000900096453157362e+00 0.000000000000000000e+00 3.673385221297994576e+02
1.901854000000000156e+01 1.000921506596226251e+00 0.000000000000000000e+00 3.685099787591329914e+02
1.904858000000000118e+01 1.000854140014553639e+00 0.000000000000000000e+00 3.696501487194798869e+02
1.907862000000000080e+01 1.000718343831391799e+00 0.000000000000000000e+00 3.707666471630244018e+02
1.910867000000000004e+01 1.000543026244862910e+00 0.000000000000000000e+00 3.718703674854241399e+02
1.913870999999999967e+01 1.000360251517725452e+00 0.000000000000000000e+00 3.729723471509238948e+02
1.916875999999999891e+01 1.000201010473473318e+00 0.000000000000000000e+00 3.740849288263422636e+02
1.919879999999999853e+01 1.000090113610105025e+00 0.000000000000000000e+00 3.752167227510172438e+02
1.922885000000000133e+01 1.000043325906459835e+00 0.000000000000000000e+00 3.763746129611143942e+02
1.925890000000000057e+01 1.000065091505035531e+00 0.000000000000000000e+00 3.775601127739925005e+02
1.928894000000000020e+01 1.000148316041419294e+00 0.000000000000000000e+00 3.787703849462404264e+02
1.931897999999999982e+01 1.000276236260049911e+00 0.000000000000000000e+00 3.799996704535860204e+02
1.934902999999999906e+01 1.000425084372132511e+00 0.000000000000000000e+00 3.812394649987203366e+02
1.937906999999999869e+01 1.000568249490242367e+00 0.000000000000000000e+00 3.824788838597911536e+02
1.940912000000000148e+01 1.000680043889651039e+00 0.000000000000000000e+00 3.837088465233142074e+02
1.943917000000000073e+01 1.000739639550654037e+00 0.000000000000000000e+00 3.849208366701982413e+02
1.946921000000000035e+01 1.000734259591353759e+00 0.000000000000000000e+00 3.861093422573318890e+02
1.949925999999999959e+01 1.000660273720428206e+00 0.000000000000000000e+00 3.872735189726745944e+02
1.952929999999999922e+01 1.000523532919089353e+00 0.000000000000000000e+00 3.884145987041835610e+02
1.955934999999999846e+01 1.000338741386326280e+00 0.000000000000000000e+00 3.895388768898549188e+02
1.958939000000000163e+01 1.000126833224540990e+00 0.000000000000000000e+00 3.906535610528092661e+02
1.961943000000000126e+01 9.999118684518477629e-01 0.000000000000000000e+00 3.917683772066410484e+02
1.964948000000000050e+01 9.997181103522960743e-01 0.000000000000000000e+00 3.928932486336287297e+02
1.967952999999999975e+01 9.995668283828618161e-01 0.000000000000000000e+00 3.940362364076673316e+02
1.970956999999999937e+01 9.994738284657198601e-01 0.000000000000000000e+00 3.952033418072720110e+02
1.973961999999999861e+01 9.994478035176992403e-01 0.000000000000000000e+00 3.963990241985193279e+02
1.976965999999999823e+01 9.994895409269795028e-01 0.000000000000000000e+00 3.976230364169492759e+02
1.979971000000000103e+01 9.995921830538370134e-01 0.000000000000000000e+00 3.988736917688253811e+02
1.982975000000000065e+01 9.997424226352956689e-01 0.000000000000000000e+00 4.001450805404506355e+02
1.985979000000000028e+01 9.999219878659167948e-01 0.000000000000000000e+00 4.014304434131535686e+02
1.988983999999999952e+01 1.000110395495987792e+00 0.000000000000000000e+00 4.027220449592857108e+02
1.991988999999999876e+01 1.000286545975759056e+00 0.000000000000000000e+00 4.040109928818690719e+02
1.994992999999999839e+01 1.000431535523972570e+00 0.000000000000000000e+00 4.052891788696147728e+02
1.997998000000000118e+01 1.000530261318216319e+00 0.000000000000000000e+00 4.065511648580468318e+02
